1520864966.000000, IBI
12.797461,0.625029
13.406864,0.609403
14.031892,0.625029
14.766301,0.734409
15.391330,0.625029
16.031984,0.640654
16.688264,0.656280
17.344544,0.656280
18.032075,0.687531
18.703981,0.671906
19.391513,0.687531
20.063418,0.671906
20.735324,0.671906
21.375978,0.640654
21.985381,0.609403
22.579159,0.593777
23.188561,0.609403
23.766713,0.578151
24.376116,0.609403
25.016770,0.640654
25.673050,0.656280
26.360582,0.687531
27.063739,0.703157
27.782522,0.718783
28.454427,0.671906
29.126333,0.671906
29.813865,0.687531
30.470145,0.656280
31.126425,0.656280
31.751453,0.625029
32.376482,0.625029
32.985885,0.609403
33.595288,0.609403
34.204691,0.609403
34.860971,0.656280
35.532876,0.671906
36.251659,0.718783
37.001694,0.750034
37.720477,0.718783
38.486137,0.765660
39.204920,0.718783
39.892451,0.687531
40.564357,0.671906
41.205011,0.640654
41.845665,0.640654
42.501945,0.656280
43.158226,0.656280
43.814506,0.656280
44.470786,0.656280
45.173943,0.703157
45.861474,0.687531
46.549006,0.687531
47.252163,0.703157
47.939694,0.687531
48.642852,0.703157
49.314757,0.671906
50.002289,0.687531
50.658569,0.656280
51.361726,0.703157
58.362046,0.640654
58.987075,0.625029
59.627729,0.640654
60.268384,0.640654
60.924664,0.656280
61.580944,0.656280
62.237224,0.656280
62.909130,0.671906
63.596661,0.687531
64.252941,0.656280
64.940473,0.687531
65.612378,0.671906
66.299910,0.687531
66.987441,0.687531
67.690598,0.703157
68.378130,0.687531
69.065661,0.687531
69.768819,0.703157
70.440724,0.671906
71.128256,0.687531
71.815787,0.687531
72.565822,0.750034
73.206476,0.640654
73.862756,0.656280
74.534662,0.671906
75.222193,0.687531
75.862848,0.640654
76.519128,0.656280
77.144156,0.625029
77.769185,0.625029
78.394213,0.625029
79.019242,0.625029
79.644271,0.625029
80.222422,0.578151
80.816199,0.593777
81.409976,0.593777
82.019379,0.609403
82.644408,0.625029
83.285062,0.640654
83.910091,0.625029
84.581997,0.671906
85.238277,0.656280
85.847680,0.609403
86.488334,0.640654
87.113363,0.625029
87.754017,0.640654
88.425923,0.671906
89.113454,0.687531
89.785360,0.671906
90.472891,0.687531
91.144797,0.671906
91.801077,0.656280
92.457357,0.656280
93.082386,0.625029
93.723040,0.640654
94.363694,0.640654
94.988723,0.625029
95.629377,0.640654
96.254406,0.625029
96.895060,0.640654
97.551340,0.656280
98.254498,0.703157
98.973280,0.718783
99.692063,0.718783
100.442098,0.750034
101.145255,0.703157
101.895289,0.750034
102.598446,0.703157
103.317229,0.718783
104.020386,0.703157
104.692292,0.671906
105.395449,0.703157
106.082981,0.687531
106.801764,0.718783
107.536172,0.734409
108.286207,0.750034
109.036241,0.750034
109.801901,0.765660
110.536310,0.734409
111.286344,0.750034
112.036378,0.750034
112.723910,0.687531
113.395816,0.671906
114.067721,0.671906
114.708376,0.640654
115.349030,0.640654
116.005310,0.656280
116.661590,0.656280
117.364747,0.703157
118.114782,0.750034
118.849190,0.734409
119.521096,0.671906
122.927502,0.718783
123.677536,0.750034
124.427571,0.750034
125.161979,0.734409
125.880762,0.718783
126.599545,0.718783
127.302702,0.703157
128.037111,0.734409
128.818397,0.781286
129.537179,0.718783
130.255962,0.718783
131.005997,0.750034
131.771657,0.765660
132.506065,0.734409
133.256100,0.750034
134.021760,0.765660
134.678040,0.656280
135.365571,0.687531
136.021851,0.656280
136.693757,0.671906
137.318786,0.625029
137.975066,0.656280
138.631346,0.656280
139.256374,0.625029
139.881403,0.625029
140.522057,0.640654
141.178337,0.656280
141.850243,0.671906
142.537775,0.687531
143.256557,0.718783
143.944089,0.687531
144.678498,0.734409
145.397280,0.718783
146.131689,0.734409
146.881723,0.750034
147.631758,0.750034
148.334915,0.703157
149.084949,0.750034
149.803732,0.718783
150.553766,0.750034
151.210047,0.656280
151.928829,0.718783
152.569484,0.640654
153.366395,0.796911
154.007050,0.640654
154.678955,0.671906
155.366487,0.687531
156.100895,0.734409
156.694673,0.593777
157.413455,0.718783
158.085361,0.671906
158.819770,0.734409
159.491676,0.671906
160.194833,0.703157
160.851113,0.656280
167.101399,0.671906
167.835808,0.734409
168.601468,0.765660
169.367128,0.765660
170.148413,0.781286
170.898448,0.750034
171.648482,0.750034
172.382891,0.734409
173.164176,0.781286
173.914211,0.750034
174.695497,0.781286
175.414279,0.718783
176.148688,0.734409
176.883097,0.734409
177.586254,0.703157
178.289411,0.703157
179.008194,0.718783
179.773854,0.765660
180.508263,0.734409
181.227046,0.718783
181.961454,0.734409
182.695863,0.734409
183.383394,0.687531
184.086551,0.703157
184.789709,0.703157
185.539743,0.750034
186.242900,0.703157
186.977309,0.734409
187.727343,0.750034
188.430500,0.703157
189.118032,0.687531
189.836815,0.718783
190.571223,0.734409
191.305632,0.734409
192.008789,0.703157
192.743198,0.734409
193.493232,0.750034
194.227641,0.734409
194.915172,0.687531
195.633955,0.718783
196.337112,0.703157
197.055895,0.718783
197.743427,0.687531
198.446584,0.703157
199.149741,0.703157
199.884150,0.734409
200.665435,0.781286
201.446721,0.781286
202.228007,0.781286
202.978041,0.750034
203.743701,0.765660
204.509361,0.765660
205.306273,0.796911
206.087559,0.781286
206.853219,0.765660
207.587627,0.734409
208.337662,0.750034
209.118947,0.781286
209.900233,0.781286
210.619016,0.718783
211.400302,0.781286
212.197213,0.796911
212.978499,0.781286
213.744159,0.765660
