1520270672.000000, IBI
17.907070,0.968794
18.891490,0.984420
19.829033,0.937543
20.750950,0.921917
21.704118,0.953169
22.594784,0.890666
23.485450,0.890666
24.282362,0.796911
25.141776,0.859414
26.016816,0.875040
26.844979,0.828163
27.688767,0.843789
28.610685,0.921917
29.548228,0.937543
30.485770,0.937543
31.376436,0.890666
32.235851,0.859414
33.142142,0.906291
33.954679,0.812537
34.892222,0.937543
35.736011,0.843789
36.564174,0.828163
44.673920,0.828163
49.892909,0.921917
50.814826,0.921917
51.752369,0.937543
52.643035,0.890666
53.455572,0.812537
54.330612,0.875040
55.205652,0.875040
56.158821,0.953169
57.002609,0.843789
57.877649,0.875040
58.737064,0.859414
59.565227,0.828163
60.409015,0.843789
61.237178,0.828163
62.143470,0.906291
63.034135,0.890666
63.987304,0.953169
64.924847,0.937543
65.799887,0.875040
66.674927,0.875040
67.487464,0.812537
68.331253,0.843789
69.159416,0.828163
70.050081,0.890666
70.925122,0.875040
71.847039,0.921917
72.722079,0.875040
73.534616,0.812537
74.347153,0.812537
75.159690,0.812537
76.019105,0.859414
76.941022,0.921917
77.816062,0.875040
78.722353,0.906291
79.534891,0.812537
80.331802,0.796911
81.144339,0.812537
