1520267226.000000
1.000000
58.00
74.50
66.00
70.75
73.80
89.83
95.00
100.25
102.67
103.00
103.27
103.42
103.54
103.64
103.73
103.81
103.88
103.94
104.00
104.05
104.10
104.18
104.26
104.38
104.56
104.77
104.96
105.04
105.07
