1520872721.000000, IBI
19.032121,0.703157
19.829033,0.796911
20.547816,0.718783
21.297850,0.750034
22.157264,0.859414
23.032304,0.875040
23.829216,0.796911
24.610502,0.781286
25.423039,0.812537
26.266827,0.843789
27.048113,0.781286
27.766896,0.718783
28.485679,0.718783
29.188836,0.703157
29.938870,0.750034
35.079731,1.000046
36.001648,0.921917
36.939191,0.937543
37.861108,0.921917
38.767400,0.906291
39.595562,0.828163
40.439351,0.843789
41.267514,0.828163
42.111303,0.843789
42.955091,0.843789
43.923886,0.968794
44.970809,1.046923
45.892726,0.921917
46.861520,0.968794
47.877192,1.015671
48.845986,0.968794
49.814780,0.968794
50.799200,0.984420
51.642989,0.843789
52.408649,0.765660
53.111806,0.703157
53.830589,0.718783
54.611875,0.781286
55.424412,0.812537
56.361955,0.937543
57.362001,1.000046
58.315169,0.953169
59.252712,0.937543
60.237132,0.984420
69.737567,0.812537
70.409473,0.671906
71.190759,0.781286
72.065799,0.875040
72.847085,0.781286
73.659622,0.812537
74.550287,0.890666
75.503456,0.953169
76.472250,0.968794
77.425419,0.953169
78.237956,0.812537
79.050493,0.812537
79.941159,0.890666
80.894328,0.953169
81.831871,0.937543
82.722537,0.890666
83.660079,0.937543
84.644500,0.984420
85.566417,0.921917
86.488334,0.921917
87.441503,0.953169
88.394671,0.953169
89.269711,0.875040
90.222880,0.953169
91.207300,0.984420
92.129217,0.921917
93.035509,0.906291
94.004303,0.968794
95.004349,1.000046
96.004395,1.000046
97.004440,1.000046
97.988860,0.984420
98.973280,0.984420
99.973326,1.000046
100.895243,0.921917
101.864038,0.968794
102.864084,1.000046
103.864129,1.000046
104.786047,0.921917
105.770467,0.984420
106.786138,1.015671
107.676804,0.890666
108.645598,0.968794
115.036516,0.968794
115.974059,0.937543
116.911602,0.937543
117.864770,0.953169
118.739810,0.875040
119.599225,0.859414
120.474265,0.875040
121.380556,0.906291
122.302473,0.921917
123.224391,0.921917
124.083805,0.859414
124.974471,0.890666
125.802634,0.828163
126.708925,0.906291
127.646468,0.937543
128.537134,0.890666
129.443425,0.906291
130.412220,0.968794
131.349762,0.937543
132.287305,0.937543
133.224848,0.937543
134.162391,0.937543
135.006180,0.843789
135.928097,0.921917
136.912517,0.984420
137.803183,0.890666
138.771977,0.968794
139.725146,0.953169
140.678314,0.953169
141.631483,0.953169
142.506523,0.875040
143.459692,0.953169
144.444112,0.984420
