1520863314.000000, 1520863314.000000, 1520863314.000000
32.000000, 32.000000, 32.000000
5,-4,63
5,-4,63
5,-4,63
5,-4,63
5,-4,63
5,-3,63
5,-3,64
5,-3,64
5,-3,64
5,-3,63
5,-3,63
5,-3,63
5,-3,63
5,-3,63
5,-3,63
5,-3,64
5,-3,64
5,-3,63
5,-3,63
5,-3,63
5,-3,63
5,-3,64
4,-3,64
4,-3,63
5,-3,64
5,-3,64
5,-3,64
5,-3,63
5,-3,63
5,-3,64
5,-3,63
5,-3,63
5,-3,64
5,-3,63
5,-3,64
5,-3,63
5,-3,63
5,-3,63
5,-3,64
5,-3,64
5,-3,64
5,-3,64
5,-3,64
5,-3,63
5,-3,63
4,-3,63
5,-3,64
5,-3,64
5,-3,64
5,-3,63
5,-3,63
5,-3,63
5,-3,63
5,-3,64
5,-3,63
5,-3,63
5,-3,63
5,-3,63
5,-3,63
5,-3,64
5,-3,63
5,-3,64
5,-3,63
5,-3,63
5,-3,63
5,-3,64
5,-3,64
5,-3,64
5,-3,63
5,-3,63
5,-3,64
5,-3,63
5,-3,63
5,-3,64
5,-3,63
5,-3,63
5,-3,63
5,-3,63
5,-3,63
5,-3,63
5,-3,63
5,-3,64
5,-3,63
5,-3,63
5,-3,63
4,-3,63
5,-3,63
5,-3,63
5,-3,63
5,-3,63
5,-3,63
5,-3,63
5,-3,63
5,-3,64
5,-3,63
5,-3,63
5,-3,63
5,-3,63
5,-3,63
5,-3,63
5,-3,63
5,-3,63
5,-3,63
5,-3,63
5,-3,64
5,-3,63
5,-3,63
4,-3,63
4,-2,63
5,-3,64
5,-3,63
5,-3,63
5,-3,63
4,-3,64
4,-2,64
5,-2,64
5,-3,63
5,-3,63
5,-3,64
5,-2,64
4,-2,64
4,-3,63
4,-3,63
5,-3,64
5,-3,63
5,-3,62
5,-4,63
5,-3,63
5,-2,64
6,-2,64
6,-1,65
6,-1,65
6,-3,63
4,-3,62
4,-3,62
4,-3,63
5,-3,63
5,-3,63
5,-3,63
6,-2,64
7,-1,65
7,-1,64
8,-1,64
8,-1,65
5,-2,65
5,-3,62
5,-3,62
3,-4,62
1,-2,63
3,-2,63
5,-3,63
7,-3,63
7,-2,64
7,-2,64
7,-2,64
6,-2,64
6,-2,63
6,-2,64
6,-2,64
7,-2,63
7,-2,64
6,-2,64
6,-2,64
6,-2,64
6,-3,63
6,-4,62
6,-4,62
5,-4,62
5,-4,61
6,-4,62
6,-3,63
7,-2,64
7,-2,65
8,-1,64
7,-2,63
7,-3,62
8,-3,62
7,-2,63
7,-1,64
7,-1,66
6,-1,65
6,-2,63
6,-2,62
7,-3,63
7,-3,63
7,-2,63
7,-3,63
7,-2,63
7,-2,63
7,-2,64
7,-2,64
8,-2,63
7,-3,63
6,-2,63
7,-2,63
7,-2,63
7,-3,63
7,-3,63
6,-2,63
7,-2,63
7,-2,63
7,-2,63
8,-1,65
7,-2,64
7,-2,63
7,-2,63
6,-2,63
6,-2,63
6,-2,64
7,-2,64
8,-2,63
7,-2,63
8,-2,63
8,-3,63
7,-3,63
7,-2,63
7,-2,64
6,-2,64
6,-2,63
6,-2,63
7,-2,63
8,-2,63
7,-2,63
7,-2,63
6,-2,63
7,-2,63
7,-2,64
7,-2,64
7,-3,62
7,-3,63
8,-2,64
8,-2,64
7,-2,63
7,-3,63
6,-2,63
7,-2,63
7,-2,64
7,-2,64
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-3,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-3,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-3,63
7,-2,63
7,-2,63
7,-3,63
7,-2,63
7,-2,63
7,-2,63
7,-2,64
7,-2,63
7,-2,63
7,-2,63
6,-3,63
7,-3,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-3,63
7,-2,63
7,-3,63
7,-2,63
7,-2,63
6,-2,64
7,-2,63
7,-2,63
7,-2,63
7,-3,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-3,63
7,-2,63
7,-2,63
7,-2,63
7,-3,63
7,-2,63
7,-2,63
7,-2,63
7,-3,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-3,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-3,63
6,-2,63
6,-2,63
7,-2,63
7,-2,63
7,-3,63
7,-2,63
7,-2,63
7,-2,64
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-3,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-3,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
6,-2,63
7,-2,64
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
6,-2,63
7,-2,63
7,-2,63
7,-2,64
6,-2,63
6,-2,63
6,-2,63
7,-2,63
7,-3,63
7,-2,63
6,-2,63
7,-2,64
7,-3,63
6,-2,63
6,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-3,63
7,-2,63
7,-3,63
6,-2,63
7,-2,64
7,-2,64
7,-2,63
7,-2,64
7,-2,63
7,-2,63
7,-3,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,64
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-2,63
7,-3,63
7,-2,63
7,-2,63
